62.6367067, 10.225253
62.6365018, 10.225783
62.6347683, 10.2291922
62.6269338, 10.2422328
62.6221923, 10.2488346
62.6188572, 10.2531382
62.6172694, 10.2544228
62.6163812, 10.2549422
62.6154116, 10.2554848
62.6124984, 10.2572449
62.611918, 10.2576269
62.6013521, 10.2659086
62.5879083, 10.2821551
62.5858065, 10.2844754
62.5845777, 10.2852943
62.5823014, 10.2870774
62.5800252, 10.2907462
62.5744757, 10.3040188
62.5743566, 10.3042053
62.5705638, 10.3080868
62.5699474, 10.3091948
62.5694741, 10.3102704
62.5670346, 10.3167715
62.5665815, 10.3187083
62.5660941, 10.3207364
62.565741, 10.3221126
62.5645639, 10.3264356
62.5634344, 10.330831
62.563398, 10.3309394
62.5630848, 10.3318315
62.5626164, 10.3330856
62.5623645, 10.3338211
62.5619005, 10.3351613
62.561777, 10.3355498
62.558964, 10.3413785
62.5554344, 10.34418
62.5538934, 10.3459212
62.5536438, 10.3461141
62.5519718, 10.3463767
62.5510975, 10.3465472
62.5508358, 10.3466591
62.5484574, 10.348232
62.5428714, 10.3544375
62.5382707, 10.3545578
62.5283723, 10.365843
62.5280615, 10.3662394
62.5168802, 10.3787966
62.5063555, 10.3752584
62.502918, 10.3741671
62.4968602, 10.3829493
62.4955732, 10.3844746
62.4931927, 10.3860686
62.4823187, 10.3895692
62.4801623, 10.3898477
62.4791414, 10.3904926
62.4787246, 10.3907545
62.4765685, 10.3921417
62.4597829, 10.398533
62.4578333, 10.3979708
62.4560022, 10.3974262
62.4539463, 10.3973811
62.4520137, 10.3979319
62.4300194, 10.4027201
62.4151688, 10.4126069
62.4124005, 10.4140656
62.4039197, 10.4219972
62.4023127, 10.4226752
62.3983364, 10.4300911
62.3982062, 10.4309203
62.3973536, 10.4337879
62.3948198, 10.439975
62.3942481, 10.4435734
62.3935661, 10.4520198
62.3925969, 10.4569998
62.3916492, 10.4600233
62.3669479, 10.5454825
62.3665029, 10.5975796
62.3626908, 10.6029977
62.3624692, 10.6035844
62.3634198, 10.630218
62.3642425, 10.6501041
62.3624064, 10.6528544
62.3621426, 10.6533021
62.3618656, 10.6537691
62.3617761, 10.6539171
62.3617066, 10.6540538
62.3596157, 10.6581124
62.3589613, 10.6612261
62.3430133, 10.6809331
62.3421845, 10.6822984
62.338738, 10.6870207
62.338093, 10.6895719
62.3364536, 10.6965127
62.3337673, 10.7030632
62.3312442, 10.707127
62.3241974, 10.7183999
62.3146629, 10.7313371
62.3132408, 10.7328282
62.3108552, 10.7341705
62.3107145, 10.7341754
62.3048867, 10.7359645
62.3038349, 10.7360111
62.2961217, 10.7362859
62.2935954, 10.7365369
62.290077, 10.7383525
62.2889104, 10.7382947
62.2888058, 10.7382574
62.2887993, 10.7383975
62.2888082, 10.7390367
62.288799, 10.7392912
62.2839923, 10.7552893
62.2838823, 10.7568272
62.2833111, 10.7651288
62.2831749, 10.7671155
62.2831653, 10.7672352
62.2828311, 10.7682783
62.2827406, 10.7685246
62.282508, 10.7692218
62.2823822, 10.7693946
62.2813658, 10.7707118
62.2811034, 10.7710503
62.2800571, 10.7724046
62.2794385, 10.773193
62.2794008, 10.773256
62.2790671, 10.7736851
62.2785278, 10.7743508
62.2784825, 10.7744002
62.2781823, 10.7746235
62.2781131, 10.7745819
62.2780233, 10.7746941
62.2780098, 10.7747585
62.2778005, 10.7750449
62.2777694, 10.7750678
62.277451, 10.7753085
62.2768771, 10.7757756
62.2764908, 10.7761007
62.2763184, 10.7762345
62.2761327, 10.7763887
62.2753665, 10.7769926
62.275105, 10.7771945
62.2746205, 10.7769456
62.2742039, 10.7758914
62.273974, 10.7752662
62.2738587, 10.7749299
62.2736991, 10.7744239
62.2729658, 10.7726505
62.2725481, 10.7715566
62.2723175, 10.7709918
62.2719356, 10.7701614
62.2717419, 10.7704019
62.2710268, 10.771168
62.2708726, 10.7713531
62.2708142, 10.7714086
62.2707662, 10.7714363
62.2705663, 10.771317
62.2701783, 10.7708365
62.2698422, 10.7704268
62.2684752, 10.7688779
62.2681027, 10.768633
62.2630182, 10.7671058
62.2623008, 10.7659508
62.2619915, 10.7653758
62.2596823, 10.7618591
62.2498272, 10.7514663
62.2495942, 10.751326
62.2492245, 10.7510527
62.2488771, 10.7507064
62.2468663, 10.7459674
62.2467419, 10.7455156
62.2465035, 10.7443083
62.2461513, 10.7355916
62.2453373, 10.7329028
62.2435944, 10.7322075
62.24137, 10.7336433
62.2393009, 10.7306485
62.2387251, 10.7293802
62.2272432, 10.7277042
62.2242995, 10.7350468
62.2233594, 10.7373195
62.2223036, 10.7403676
62.2222529, 10.7406027
62.2165675, 10.7550464
62.2154625, 10.7572488
62.2142926, 10.7589475
62.2120942, 10.7603891
62.2119808, 10.7603754
62.2113597, 10.7603137
62.207946, 10.7644243
62.2042215, 10.7638468
62.2004933, 10.7621342
62.1620426, 10.7768742
62.1619653, 10.7769198
62.1585756, 10.7792591
62.1545291, 10.7826169
62.1490831, 10.7843403
62.1487227, 10.7844619
62.1435811, 10.7863765
62.1416873, 10.788896
62.1406554, 10.7903256
62.1405179, 10.790508
62.138967, 10.792636
62.1379935, 10.7939134
62.1377123, 10.7942356
62.1375694, 10.7943974
62.1375241, 10.794447
62.1362765, 10.7956005
62.1337035, 10.7973077
62.133431, 10.797305
62.1328605, 10.7973
62.131196, 10.7972868
62.1292134, 10.7972656
62.1280927, 10.7975625
62.1279685, 10.7976
62.1262156, 10.7981346
62.124604, 10.7986374
62.1238652, 10.7988598
62.1235611, 10.7989531
62.1205118, 10.8000559
62.1194238, 10.8006644
62.1190173, 10.80087
62.1178204, 10.8013758
62.117802, 10.8013826
62.1177356, 10.8014072
62.1175832, 10.8014589
62.1175424, 10.8014729
62.1174754, 10.8014958
62.1168083, 10.8017261
62.1166558, 10.8017819
62.1165817, 10.801809
62.1163695, 10.8018866
62.1129086, 10.8041127
62.112194, 10.8057839
62.1103299, 10.8081489
62.1088579, 10.809789
62.1087085, 10.8099542
62.1079936, 10.8107442
62.1071229, 10.8116938
62.1058028, 10.8131435
62.1039664, 10.8146915
62.1038179, 10.8147942
62.1031173, 10.81527
62.1018304, 10.8161471
62.1007633, 10.816937
62.0986349, 10.8188116
62.0975279, 10.8201077
62.0969537, 10.8207712
62.0960726, 10.8215824
62.0933585, 10.8231077
62.08995, 10.8278538
62.0860287, 10.8307048
62.0797003, 10.8400081
62.0782422, 10.8439539
62.0745483, 10.8513857
62.0495806, 10.8718061
62.029358, 10.915114
62.0281592, 10.918723
62.0280725, 10.919
62.0279557, 10.9193281
62.0275838, 10.9200964
62.0258186, 10.922513
62.0244313, 10.9239762
62.0226508, 10.9259329
62.0176489, 10.9306925
62.0174069, 10.9309145
62.0170985, 10.9311929
62.0152486, 10.932893
62.0132165, 10.9345838
61.9914008, 10.9620006
61.9862125, 10.9669627
61.9833867, 10.9685137
61.9716625, 10.9732591
61.9715144, 10.9732725
61.9714457, 10.9732966
61.9665234, 10.9783754
61.9625983, 10.9813174
61.9625835, 10.9813357
61.9567854, 10.9885828
61.9539185, 10.9966655
61.9531838, 10.9984892
61.9531553, 10.9985638
61.9521051, 11.0010718
61.9457127, 11.0084993
61.9443096, 11.0102535
61.9423633, 11.0155114
61.9406997, 11.0231375
61.9380268, 11.0340062
61.9338325, 11.0508921
61.9336949, 11.0524102
61.9329927, 11.0552068
61.9325958, 11.0555042
61.9324266, 11.0555565
61.9317229, 11.0557536
61.9308912, 11.0559903
61.9304559, 11.0561188
61.929266, 11.0564586
61.9280928, 11.0567969
61.9269343, 11.0571162
61.9260621, 11.0572935
61.9233665, 11.0577634
61.9221957, 11.0577905
61.9216952, 11.057815
61.9207272, 11.0578571
61.9191049, 11.0575084
61.9182984, 11.057376
61.9169854, 11.0572269
61.911732, 11.058976
61.9101431, 11.0592954
61.9085126, 11.060986
61.9084911, 11.0610192
61.9077673, 11.0618253
61.9067294, 11.0628719
61.9059173, 11.0636809
61.9037072, 11.0665663
61.9033108, 11.0671697
61.9031051, 11.0674833
61.9024713, 11.0682755
61.9009994, 11.0718338
61.9005475, 11.0732581
61.8994881, 11.0746559
61.8994168, 11.074737
61.8990442, 11.0751297
61.897679, 11.075664
61.8968907, 11.0755146
61.8964944, 11.0754225
61.895822, 11.075263
61.8947203, 11.0752424
61.8940958, 11.0756882
61.8940501, 11.0757265
61.8936118, 11.0760513
61.8934282, 11.0761932
61.8926629, 11.0767716
61.8920663, 11.0772668
61.891284, 11.0777271
61.8909598, 11.0778669
61.8892692, 11.0780577
61.8886562, 11.0779019
61.8865811, 11.0777869
61.8859859, 11.0776537
61.8859548, 11.0776348
61.8852794, 11.0773385
61.8849068, 11.0775101
61.8842129, 11.0794635
61.8838706, 11.0800387
61.8832636, 11.0801545
61.8805773, 11.0830531
61.879726, 11.0838808
61.8793703, 11.0841924
61.8781805, 11.0851923
61.8768101, 11.0868774
61.8756779, 11.0892093
61.8755168, 11.0894702
61.8747705, 11.0903804
61.8732833, 11.0914891
61.8732514, 11.0915129
61.8730652, 11.0916556
61.8715398, 11.0940633
61.8697808, 11.0951099
61.86888, 11.095832
61.8682121, 11.0963645
61.8668031, 11.0974612
61.8639138, 11.0991061
61.8605729, 11.1018008
61.8596925, 11.102523
61.8574658, 11.1035578
61.8569249, 11.1036608
61.8562777, 11.1039547
61.8561782, 11.1040034
61.8542484, 11.104763
61.8512559, 11.1064151
61.8485267, 11.1077984
61.8484822, 11.1078202
61.8482333, 11.1079422
61.844741, 11.1098979
61.8418073, 11.1124991
61.8375918, 11.1149385
61.8290624, 11.1186981
61.8284507, 11.1190746
61.8270028, 11.1194611
61.8199264, 11.1215283
61.8151624, 11.1227721
61.8094132, 11.1264715
61.8072043, 11.1278897
61.8063273, 11.1284933
61.8059433, 11.1288106
61.8045924, 11.1301205
61.8007517, 11.1317852
61.8003757, 11.1318293
61.7990595, 11.1319678
61.7989795, 11.1319766
61.7989356, 11.1319802
61.7988003, 11.1319934
61.7983002, 11.1320469
61.7982026, 11.1320611
61.7951468, 11.1324018
61.7943266, 11.1327199
61.7939451, 11.1329578
61.7933559, 11.1334857
61.792958, 11.1339393
61.7924657, 11.1344833
61.7919078, 11.1348404
61.7914844, 11.1350241
61.7896743, 11.1358695
61.788777, 11.1360388
61.7887228, 11.1360487
61.7873682, 11.1373379
61.7870743, 11.1377836
61.7870547, 11.1378069
61.7862974, 11.1381745
61.7859545, 11.1382253
61.7833487, 11.1396238
61.7813199, 11.1414628
61.7811775, 11.1415652
61.7809988, 11.1416869
61.7779398, 11.1441928
61.777278, 11.1448943
61.7767849, 11.1454025
61.7766739, 11.1455151
61.7748661, 11.1472858
61.7747375, 11.14744
61.7743913, 11.1479025
61.773591, 11.1486366
61.7726866, 11.1489024
61.772577, 11.148963
61.7716429, 11.1498068
61.7712012, 11.1502611
61.7705515, 11.1512206
61.7681835, 11.1547001
61.7666087, 11.1577341
61.7663797, 11.1580839
61.766114, 11.1584815
61.7658516, 11.1587969
61.7657934, 11.1588594
61.7617924, 11.1680198
61.7610804, 11.1693968
61.760698, 11.1701111
61.7606154, 11.1702699
